Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Pennsylvania,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,343.0,282.0,217.0,334.0,311.0,316.0,319.0,279.0,301.0,303.0,475.0,769.0,444.0,365.0,344.0,,,,
Pennsylvania,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,50105.0,43179.0,37086.0,57966.0,61748.0,40989.0,43636.0,32005.0,39162.0,38163.0,70035.0,117345.0,51964.0,45899.0,47766.0,,,,
Pennsylvania,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,28416.0,29771.0,31666.0,32533.0,33418.0,34231.0,35346.0,36540.0,38079.0,39499.0,41267.0,42750.0,43943.0,45692.0,47770.0,49287.0,51283.0,53332.0,54648.0,55338.0,56910.0,58573.0,59674.0,60842.0,62173.0,64400.0,
Pennsylvania,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,60950.0,,,,,,,31273.0,,,,,,,,,,,,,,,,
Pennsylvania,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,233194273.0,242826180.0,256368975.0,266038429.0,275115183.0,287783679.0,302668785.0,317899634.0,334828567.0,348998963.0,373211236.0,385683541.0,393464126.0,407904130.0,433338099.0,451274953.0,476162792.0,506357616.0,528853951.0,515485777.0,533929583.0,561012102.0,585851545.0,589491588.0,613524377.0,636857158.0,655506262.0
Pennsylvania,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,19591.0,20266.0,21276.0,21951.0,22613.0,23592.0,24767.0,25998.0,27343.0,28458.0,30381.0,31359.0,31908.0,32963.0,34916.0,36247.0,38060.0,40302.0,41932.0,40696.0,42001.0,44021.0,45871.0,46121.0,47967.0,49786.0,51275.0
Pennsylvania,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,205244073.0,214986047.0,226891895.0,235623733.0,242925510.0,253230488.0,264778551.0,276378781.0,289811965.0,301796469.0,322560693.0,334463861.0,348769972.0,365121879.0,389401668.0,401417191.0,421235408.0,445007331.0,466289282.0,465830135.0,480759863.0,500011301.0,523903477.0,521991724.0,542501899.0,560641952.0,579823620.0
Pennsylvania,AAN,Per Capita Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. This measure of income is calculated as the disposable personal income of the residents of a given area divided by the resident population of the area. In computing disposable per capita personal income, BEA uses the Census Bureau's annual midyear population estimates.",U. S. Bureau of Economic Analysis (BEA),dollars,dollars,17243.0,17942.0,18830.0,19441.0,19967.0,20759.0,21667.0,22602.0,23666.0,24609.0,26258.0,27194.0,28284.0,29506.0,31376.0,32242.0,33670.0,35419.0,36971.0,36776.0,37818.0,39234.0,41020.0,40840.0,42414.0,43828.0,45355.0
Pennsylvania,ABA,People in Poverty,"The percentage of people who are below poverty. Following the Office of Management and Budget's (OMB) Statistical Policy Directive 14, the Census Bureau uses a set of money income thresholds that vary by family size and composition to determine who is in poverty. If a family's total income is less than the family's threshold, then that family and every individual in it is considered in poverty. The official poverty thresholds do not vary geographically, but they are updated for inflation using Consumer Price Index (CPI-U). The official poverty definition uses money income before taxes and does not include capital gains or noncash benefits (such as public housing, Medicaid, and food stamps).",U. S. Census Bureau,Percent,Percent,,,,,,,,,,,,,10.4,10.0,10.9,11.9,12.1,11.6,12.1,11.1,12.2,12.6,13.9,12.4,,,
Pennsylvania,ABB,Violent Crime,"The violent crime figures include the offenses of murder, rape (legacy definition), robbery, and aggravated assault","Federal Bureau of Investigation (FBI), U. S. Department of Justice","Rate per 100,000 Inhabitants","Rate per 100,000 Inhabitants",431.0,450.0,427.0,417.5,426.7,427.3,480.3,442.1,420.5,420.5,420.0,409.9,402.1,397.8,411.5,425.0,442.3,416.7,410.0,382.3,366.5,362.4,348.7,326.6,,,
Pennsylvania,ABK,Birth Rate,Birth rates are calculated as the number of births divided by total resident population in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",per 1000 population,per 1000 population,,,,,,,,,,,,,,11.8,11.66,11.68,11.92,11.9957,11.8355,11.5604,11.283,11.2359,11.1657,11.032,,,
Pennsylvania,ABL,Fertility Rate,Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Per 1000 females,Per 1000 females,,,,,,,,,,,,,,58.19,58.01,58.49,60.17,61.0354,60.6738,59.7297,58.6771,58.8421,58.7534,58.3635,,,
Pennsylvania,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,518.669,519.531,540.005,532.8,520.553,518.121,519.354,527.991,530.685,525.738,521.645,513.663,515.903,,,,,
Pennsylvania,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,1062.3375,1065.161,1054.7956,1056.0593,1048.6674,1028.4655,1040.4185,1003.4443,995.7388,1010.6178,985.0904,980.8871,1006.4664,994.8,1010.8424,,,
Pennsylvania,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,751.7835,732.1387,713.0186,772.9694,749.9194,728.3963,745.8804,787.4561,771.2256,747.4756,729.3754,734.0162,655.1289,695.3508,657.9639999999999,,,
Pennsylvania,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,30.9537,27.4414,31.2867,27.5775,28.2964,28.3584,29.6594,26.6917,28.4957,28.3277,23.8912,21.7692,23.2044,25.1077,19.8834,,,
Pennsylvania,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,35.678000000000004,191.22,186.077,162.304,188.23,157.727,162.237,201.12400000000002,220.315,215.487,230.6,257.728,301.574,306.498,299.776,317.404,341.589,339.26800000000003,341.68,374.087,415.00800000000004,430.86,407.849,,,
Pennsylvania,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,258.449,202.977,167.10299999999998,150.375,108.367,106.883,88.4009,81.5109,95.6991,108.40799999999999,110.751,115.77600000000001,107.774,95.9609,90.5669,90.2844,92.1658,102.197,88.936,80.4299,101.42200000000001,108.06,120.57799999999999,108.7,,,
Pennsylvania,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,23.0272,14.4465,8.9963,5.751,3.3207,2.033,1.3419999999999999,1.0059,0.8003,0.6849,0.6267,0.8128,0.8512,1.2858,0.9511,1.601,2.1221,2.1154,2.185,2.7053,2.905,2.9271,3.8704,3.6902,,,
